CPUUtilization_Average,NetworkIn_Average_original,NetworkIn_Average,NetworkOut_Average,NetworkOut_Average_original,MemoryUtilization_Average,Final_Target,Final_Class
75,201863463,1,181462368,1,53.83925736,60.50203532524917,3
11,5054,0,2279,0,26.66765559,18.587055168690938,1
78,413009518,3,404787083,3,70.41555688,70.45794979593101,3
30,24176192,0,31705498,0,65.60770386,47.01231921466242,2
57,215546215,2,196122910,1,65.79028249,58.876712944895715,2
71,42431022,0,38779658,0,81.81730452,73.46141755309145,3
97,373662155,3,335007449,3,56.28254377,71.33220945763605,3
31,66611650,0,62322767,0,56.13022723,42.5485990520961,1
72,193273528,1,175019917,1,64.66397289,64.91974745846511,3
75,46476569,0,42477451,0,86.21804251,77.58884042887303,3
79,418517071,3,408627267,3,56.34425164,63.59825161765736,3
2,0,0,0,0,54.04025311,28.894018024426796,1
2,44047,0,36455,0,54.04346987,28.882716115646303,1
80,446033925,4,421544607,3,46.45640491,58.91441052315033,2
3,41133,0,38777,0,38.72744628,21.37561443483725,1
82,256624296,2,230854492,2,56.31523023,64.80508528788555,3
3,40767,0,38529,0,38.76427697,21.39470780896967,1
60,303412316,2,233592185,2,53.9064155,54.04334688559544,2
48,196769929,1,157392629,1,51.93615133,47.78526327398839,2
96,80734389,0,73260968,0,53.07200774,69.42079236287175,3
75,383882600,3,364361301,3,60.37571369,63.93867031404874,3
73,193963925,1,176018311,1,63.07644894,64.67725694940212,3
1,0,0,0,0,53.65714713,28.539557346833266,1
54,232429929,2,209745663,1,49.10125494,48.93304851266891,2
97,375809638,3,337154933,3,61.01637228,73.93012729177511,3
36,352103594,3,342222268,3,54.85207524,44.17875697008286,1
85,483342944,4,464679841,4,66.35788154,71.41443365847341,3
31,35859672,0,36535359,0,54.56134139,41.72243614998868,1
11,5450,0,2783,0,22.7668536,16.564828353964,1
65,261042561,2,250243381,2,55.3401708,56.94518583395205,2
72,42412579,0,38829446,0,67.34509216,66.39176568112974,3
48,31781175,0,29966427,0,49.9361178,46.682005806132516,2
59,250406561,2,230651004,2,56.544509,54.96515954419453,2
2,5332,0,2449,0,22.84666189,12.709864354837041,1
73,193273528,1,176093659,1,79.64100936,73.06958337578857,3
69,369651950,3,343565858,3,60.01848139,61.148008379770445,3
81,56056625,0,51067761,0,66.00557019,69.45235302367196,3
60,322573189,3,291534400,2,61.25147132,57.868431714483286,2
73,196642594,1,178739631,1,67.96312553,66.92173705562048,3
97,376883380,3,338228675,3,66.36968689,76.56297683597478,3
74,43191897,0,39549207,0,72.97255791,69.92854255751837,3
80,461284133,4,445822378,4,61.87088735,66.91440040185607,3
96,374064976,3,334993984,3,79.22760355,82.96323484238991,3
73,296933150,2,299749322,2,56.73933066,61.15323406001589,3
3,41129,0,38448,0,38.66374189,21.34258916770376,1
84,483866368,4,461033398,4,49.25452141,62.11421010138174,3
47,164367490,1,137352642,1,55.48292148,49.17909516042131,2
79,73889235,0,76483204,0,53.55136764,61.99698072463856,3
35,46333363,0,44449615,0,67.79844417,50.32060690036882,2
64,269237545,2,262645723,2,38.19510309,47.628680894197956,2
38,267773756,2,239201061,2,49.69943616,42.33103847066413,1
97,356482286,3,279172874,2,71.13246626,79.01421902040755,3
71,370655169,3,313028131,2,48.18485654,55.8725920629063,2
30,141977675,1,138574464,1,42.54722076,35.10841544417794,1
31,37091755,0,34256690,0,53.61217638,41.23015383847995,1
42,50087683,0,51035623,0,50.50783173,44.38974232791438,1
3,41365,0,38991,0,41.84555799,22.992084626466596,1
75,211909707,1,192351270,1,84.69941953,76.47045515165043,3
71,194347270,1,175019917,1,62.67954202,63.605508716307085,3
5,8988198,0,8997301,0,65.9934355,36.38057161663736,1
81,467816422,4,441790856,4,40.8760726,56.46394905089199,2
57,198521071,1,176585381,1,52.88028705,52.17572713795906,2
74,43379909,0,39283952,0,66.58220072,66.57238912814707,3
94,168294543,1,143668477,1,55.10624654,69.62373435028948,3
75,213674623,1,193273528,1,81.9032232,75.16434829933269,3
27,19033557,0,14627272,0,56.14100624,41.09095429562353,1
72,195421012,1,177167401,1,72.83257688,69.30262730743644,3
61,318135372,2,260069262,2,51.56393275,53.271186707415666,2
4,37602,0,37183,0,36.0799038,20.436018844406977,1
72,195259788,1,177537874,1,74.02340142,69.92001162492083,3
28,19327353,0,15032386,0,72.01126489,49.60419428706874,2
2,5000,0,2171,0,23.00490686,12.79190048858813,1
47,103100013,0,129466196,1,49.57060494,46.09818301268558,2
63,143188227,1,126844589,1,61.2129642,59.06922289676271,2
76,222922685,2,193639951,1,56.26863906,62.47902580550529,3
10,5108,0,2225,0,22.93988164,16.221601764888238,1
54,40812504,0,38011010,0,46.42881999,47.46520824570925,2
71,274244321,2,276476261,2,55.23674006,59.498006318862785,2
3,5234,0,2405,0,22.75339134,13.094438039505034,1
3,42308,0,39469,0,35.93745793,19.9292482315912,1
64,20460540,0,18154105,0,47.87629155,52.53574740239351,2
79,414306454,3,401298444,3,71.55359983,71.48037569098673,3
3,5360,0,2639,0,22.76604078,13.100995756576143,1
3,42015,0,39487,0,38.61202652,21.315779675783926,1
1,0,0,0,0,53.87090615,28.780250750946802,1
50,29722937,0,23388520,0,42.54925279,43.71647241175697,1
65,336511778,3,272342758,2,70.4380109,64.79443263418008,3
6,5360,0,2615,0,26.65084048,16.41370616001164,1
1,42474,0,34343,0,54.06079888,28.748833158721517,1
76,46647754,0,42589831,0,64.67102901,66.86023486697314,3
37,65686983,0,71288263,0,54.20578552,44.15028283248712,1
32,355266480,3,337391861,3,47.29482384,38.528927997031325,1
38,414324073,3,403865013,3,59.68654796,47.57893286698041,2
81,434378361,4,417662722,3,64.83837423,68.87323872216935,3
1,21594,0,17429,0,53.5140531,28.465384380539124,1
83,419569675,3,396304108,3,59.03934381,66.72462964060028,3
78,419906399,3,403934713,3,65.23269123,67.77248567249896,3
2,0,0,0,0,53.25546694,28.47418676790416,1
3,41850,0,39223,0,38.68451948,21.353360882191605,1
34,27860450,0,34729791,0,54.24449584,42.85471124643159,1
40,167698871,1,159336569,1,56.87263236,46.87471425361228,2
98,380014645,3,340402091,3,91.29253649,90.06030767233783,3
80,244598790,2,220938890,2,72.0753926,72.25172238624423,3
3,42011,0,39709,0,38.76956027,21.397447290650604,1
98,359703511,3,322122547,2,64.77438046,76.43840151364101,3
24,151099877,1,112494995,1,51.15153061,36.96774689941298,1
80,439321538,4,424467209,3,53.13231057,62.374389351888624,3
2,41241,0,38831,0,38.75056072,20.954670905244868,1
76,218528471,2,197237860,1,76.83236104,72.85791404365337,3
3,41776,0,38862,0,36.14802788,20.038410203322904,1
98,358629769,3,272730423,2,82.05482608,85.1085024489206,3
81,414171033,3,403715887,3,54.91999612,63.72365629163609,3
19,9759604,0,12245536,0,72.98080181,46.06478431335936,2
4,40644,0,38271,0,41.80471402,23.403836645101048,1
80,436406131,4,420799364,3,53.17554219,62.39531257115842,3
41,207277721,1,199679531,1,60.50281767,49.20768299624003,2
67,368599881,3,352107841,3,67.66981616,64.2503657553712,3
32,82484894,0,81334726,0,54.33233069,42.05736407163119,1
3,46331,0,41075,0,43.77914387,23.99448256830944,1
3,41679,0,39305,0,38.60455878,21.311908183213426,1
53,184001004,1,170636379,1,49.40677187,48.63863220179978,2
28,19327353,0,15032386,0,56.93430127,41.64523248558821,1
62,285773035,2,253299559,2,51.63347925,53.73119451907741,2
4,37548,0,37183,0,36.23225586,20.515000142151703,1
2,0,0,0,0,54.07906178,28.901149157120763,1
9,7461,0,6088,0,23.00063958,15.820174485783445,1
6,5298,0,2333,0,22.9266226,14.483022588148096,1
33,359362389,3,345781683,3,61.19731751,46.17190132729669,2
77,214748365,2,194347270,1,54.32457336,61.590687453698266,3
2,0,0,0,0,54.03423465,28.877910183784643,1
52,211577634,1,201749493,1,56.87674724,52.091523334390665,2
31,29183058,0,26638304,0,60.62600999,44.862697839362866,1
3,46204,0,41110,0,39.78791618,21.925377657273057,1
35,358534032,3,345178454,3,61.91193452,47.407895655116015,2
3,38004,0,37467,0,39.74971386,21.905570370207588,1
2,4823,0,3867,0,53.4433881,28.571609540045188,1
75,46348911,0,42365579,0,71.16774688,69.3838934855005,3
2,0,0,0,0,53.29365302,28.636848644320448,1
79,217969590,2,196494754,1,59.91343797,65.49796775421306,3
73,107311932,0,112056666,1,62.05849527,63.825254305200815,3
73,194347270,1,176093659,1,59.47211897,62.808830127321386,3
1,5000,0,2225,0,26.46175933,14.151051857005871,1
69,320271543,2,315844690,2,55.16333268,58.613475640229,2
3,41525,0,39324,0,38.66282747,21.342115406608063,1
4,42140,0,39294,0,36.21752359,20.507364268829924,1
3,41945,0,39643,0,46.9141723,25.619721178302804,1
28,4163221,0,3258911,0,54.93005099,40.950755350122414,1
31,32981435,0,36011031,0,37.75933252,33.01127324224381,1
31,266600110,2,191953293,1,59.89782912,44.57675237113885,1
73,198893399,1,179532338,1,52.18117219,58.883726380304694,2
83,473046695,4,450682024,4,55.51228443,64.92059116059835,3
3,41506,0,39234,0,38.67735654,21.34964744303918,1
73,197638729,1,178836295,1,73.05941048,69.85403016084209,3
71,194347270,1,176093659,1,79.00170385,72.06737080622955,3
73,198231883,1,178088558,1,79.49532117,73.04326636515931,3
23,51291278,0,47616707,0,67.93413352,45.19768173234209,2
75,101104158,0,98390122,0,47.78124297,57.28511919142305,2
71,192265903,1,174780591,1,77.59099805,71.04520937594897,3
55,151079225,1,142686427,1,48.94422919,49.250883217415776,2
30,36052146,0,37732341,0,65.33896682,46.877083128223724,2
56,183005692,1,186919177,1,56.36822969,53.54971552056387,2
43,132913095,1,129011660,1,61.01890456,50.308203457257925,2
72,194347270,1,177167401,1,67.87689555,66.8242037959377,3
25,9742645,0,14341666,0,45.4170174,34.37337701824194,1
28,28772782,0,27137869,0,64.36597616,45.50278275328972,2
9,5558,0,2729,0,22.70731488,15.668109919922367,1
1,4787,0,3819,0,53.91915758,28.675388961650263,1
4,37707,0,37051,0,36.18689061,20.491482207651305,1
1,4721,0,3779,0,53.4179653,28.41556427261303,1
73,195257108,1,177368888,1,58.93761765,62.5322312347937,3
27,9143893,0,13924360,0,43.50690156,34.2487696763998,1
27,27882686,0,24127053,0,64.21519893,44.990816271196834,1
56,227881584,2,195155911,1,49.21388065,49.85299273412094,2
3,41805,0,39277,0,38.74121334,21.382751725950936,1
76,217969590,2,196494754,1,62.20927216,65.65779354900722,3
32,42098176,0,38739783,0,59.63808385,44.78914227413732,1
74,42911790,0,39330865,0,55.10811433,60.914035067203585,3
3,40627,0,38308,0,38.6699904,21.345828330446352,1
72,196113133,1,178486894,1,73.22522938,69.50663675863665,3
31,31030486,0,29802705,0,53.19652298,41.01228435403536,1
2,0,0,0,0,53.96242822,28.840684786750934,1
76,217969590,2,196494754,1,67.86340591,68.4677514040285,3
73,119712483,1,114828781,1,63.71846721,64.689283232628,3
86,449271986,4,428695796,3,51.62194743,64.19219205104122,3
77,216774729,2,195727273,1,86.01766936,78.02157946876557,3
55,194951722,1,177059681,1,53.79566942,51.78370263384044,2
3,41241,0,38885,0,38.61512537,21.317385847850844,1
55,400015849,3,391525804,3,63.51358697,56.916622692931625,2
4,41431,0,38939,0,38.77997447,21.835772239683898,1
65,342014715,3,321679431,2,59.84453892,59.31488334647933,2
70,416256225,3,383491196,3,41.3983572,51.94765217384282,2
77,46368539,0,42387586,0,80.84988928,75.55916625571436,3
27,14050103,0,20801645,0,47.82239174,36.48863844448936,1
2,42860,0,34701,0,54.09431546,28.909074473668934,1
79,418189487,3,408881930,3,57.88606057,64.39752670992527,3
71,42307958,0,38671830,0,76.70991655,70.81362812397248,3
32,28926665,0,26483926,0,43.04059961,36.1790228789379,1
29,257538059,2,178454432,1,61.91564299,44.75186693100152,1
43,177244048,1,171491333,1,52.95877452,46.1494044092047,2
73,167778179,1,127102317,1,42.3310627,53.6155914423702,2
7,26906,0,37247,0,31.09633029,19.151245574385594,1
51,182686342,1,141717717,1,45.46736115,45.72380010178371,2
2,0,0,0,0,52.99854104,28.340993004675116,1
74,43398276,0,39459587,0,54.26594528,60.29142608776368,3
64,397924457,3,385918297,3,40.11050223,48.67876350996404,2
4,37758,0,37327,0,36.13690247,20.46556777207181,1
2,196210,0,156381,0,58.24860797,31.19265467800641,1
66,341827055,3,331743977,3,52.38670498,55.88376643885155,2
80,406075882,3,395203786,3,52.36399696,61.961904969269575,3
32,52597883,0,61222485,0,54.50901641,42.1375905529359,1
75,124474206,1,113944851,1,56.19941813,61.65806408449095,3
71,196016247,1,178505764,1,65.90782213,65.05513039428652,3
75,198692382,1,178909885,1,60.82616826,64.23107389504042,3
76,458049376,4,441067952,4,45.13314168,56.50382344918194,2
70,389381213,3,378219092,3,57.46436186,60.269106893762476,3
71,356150964,3,316765471,2,41.750103,52.53421646581816,2
76,217847396,2,196698194,1,54.24622964,61.118384644710524,3
0,5380,0,2333,0,26.68228627,13.832449636689713,1
8,5000,0,2279,0,22.81430169,15.290646663456616,1
77,216895848,2,195421012,1,70.23509342,69.83964448529072,3
77,49367758,0,43149234,0,87.14353607,78.82273686396154,3
77,214748365,2,194347270,1,81.67784232,75.77098157507204,3
2,0,0,0,0,53.41672011,28.557782530514757,1
28,19027491,0,22473593,0,65.05143343,45.8548467870782,2
68,318067955,2,280898579,2,42.36642016,51.538178545375274,2
27,54818595,0,60149160,0,50.59581898,37.94457914645277,1
3,4946,0,2279,0,22.7938797,13.115427642974124,1
72,43064786,0,39181524,0,60.64685971,62.7723477718165,3
78,219043332,2,198642237,1,55.75426844,62.766732987376116,3
43,184736876,1,185421815,1,56.95538711,48.226128769589074,2
31,28986110,0,28538361,0,50.97067921,39.85762474652309,1
64,423699174,3,399050118,3,60.7494563,59.38713654398021,2
27,52516818,0,55877262,0,55.52412105,40.49799427249363,1
80,150784675,1,146422274,1,47.51428396,59.33350389821446,2
77,385806834,3,380931990,3,51.25902542,60.082442612049,3
66,298340451,2,310040557,2,66.08350559,62.96950661026044,3
73,101925635,0,91977898,0,64.96268416,65.32511427688033,3
76,218271766,2,197688016,1,53.60713167,60.81769082343194,3
29,25841967,0,26318984,0,54.41401862,40.77562521620996,1
81,242665652,2,220117074,2,82.88755238,78.43205139433104,3
2,0,0,0,0,53.23876053,28.478513737274906,1
4,48203,0,44528,0,36.13019675,20.46209545050718,1
96,359703511,3,322122547,2,89.40875914,88.06626149518577,3
76,215822107,2,195421012,1,79.64754665,74.57607051043519,3
52,172157820,1,172558401,1,49.29064089,48.143197245424886,2
72,193913172,1,175925657,1,71.46649068,68.44661116105173,3
97,373636787,3,334500779,3,69.5561491,78.21330233550515,3
50,384781970,3,360293215,3,60.97938142,53.427762140465255,2
75,46740253,0,42796730,0,60.16942997,63.97246834563747,3
32,29418123,0,26885755,0,42.50109349,35.89953859733411,1
65,246503186,2,267971345,2,50.39688245,54.38310985858806,2
54,205301411,1,176371804,1,53.56457589,51.23320905271634,2
28,39418875,0,30722259,0,46.16104817,36.06836242218937,1
2,0,0,0,0,53.2134415,28.45240022748548,1
50,324037202,3,301339458,2,56.53226597,51.09518883172149,2
29,20397524,0,21399017,0,42.7786699,34.74135686005244,1
2,5000,0,2225,0,22.87211317,12.723058506454223,1
1,0,0,0,0,54.08788194,28.892733852104353,1
79,456547790,4,419034052,3,62.37650923,66.73654255056172,3
7,5244,0,2333,0,22.96203086,14.934305079031745,1
76,46454267,0,42481751,0,86.62740142,77.83135812692753,3
3,41601,0,38944,0,36.01645341,19.970200246715812,1
4,4946,0,2279,0,22.82227744,13.563075800611784,1
29,28790819,0,28055131,0,43.86408307,35.30746655387012,1
72,42358419,0,38807683,0,58.30360423,61.414461487435325,3
60,453776548,4,424173914,3,48.63144772,51.385824638116304,2
15,12002739,0,10846391,0,57.73040645,36.42727958198107,1
1,0,0,0,0,53.6095183,28.514865935395584,1
77,246473169,2,271399325,2,54.28092013,61.59251850863663,3
2,41401,0,38873,0,38.75818086,20.95862133222672,1
1,4931,0,3907,0,53.88927283,28.668554895207706,1
78,400818184,3,392395001,3,60.00385071,65.05481487888484,3
29,329136715,3,303065432,2,39.07207995,32.95370510639253,1
79,418683224,3,391049036,3,56.51961653,63.68529067806139,3
50,149576241,1,133564658,1,54.23377684,49.826046128723206,2
29,183138730,1,144178210,1,50.58921486,38.85530743860322,1
72,194347270,1,176093659,1,70.55842989,68.12319301496905,3
55,242186543,2,211079247,1,65.43828268,57.83785243635775,2
96,348892969,3,264838135,2,53.17971738,69.55947227849909,3
77,212680514,1,192363765,1,56.19403093,62.55892047161262,3
2,26278,0,39054,0,22.66982378,12.618202130688596,1
75,211998996,1,191939637,1,71.16774688,69.45538723014286,3
28,24353141,0,30620154,0,60.20857855,43.34728826427102,1
64,326034917,3,316706882,2,58.26528969,58.05846042563261,2
3,7307,0,7488,0,22.87246878,13.156170958493126,1
72,387987660,3,360013672,3,67.57720602,66.37321922989481,3
72,42431061,0,38925496,0,56.91666096,60.695494838050955,3
49,151149758,1,173898133,1,52.48383641,48.49526387537831,2
27,7580720,0,6478210,0,60.13847324,42.86877778732742,1
2,0,0,0,0,53.76454547,28.738099768461176,1
2,5640,0,2909,0,22.73342657,12.651161850142467,1
75,212600881,1,192199786,1,86.21804251,77.66047657039948,3
80,423633419,3,409917458,3,57.31632788,64.53658254012193,3
76,46885129,0,42762120,0,76.86276463,73.05946454726823,3
76,327422211,3,252792545,2,54.25201438,61.1591431614134,3
48,189716239,1,198196540,1,65.11910029,54.6269278130806,2
52,98817007,0,184808309,1,66.1267372,56.85705571327253,2
47,347184842,3,324772601,3,59.88436687,51.54473650631306,2
23,17986713,0,17708620,0,48.39349606,35.053220935906694,1
4,41187,0,38777,0,38.60013909,21.742543122856823,1
3,40573,0,38217,0,38.61908785,21.319439746831893,1
23,13941298,0,16943997,0,50.64331787,36.21845470362689,1
76,214748365,2,194347270,1,62.12781545,65.34593002256177,3
71,42377688,0,38803011,0,83.18214552,74.02176698119258,3
72,44139518,0,40014225,0,75.84989966,70.71051712776958,3
25,17345349,0,17667957,0,59.21318468,41.527985491659834,1
66,293669430,2,303303328,2,61.7669994,60.729196548743936,3
1,0,0,0,0,53.42097453,28.54700028587675,1
72,193945108,1,175151294,1,67.76659175,66.52837002020364,3
32,45093725,0,43778656,0,65.08983895,47.61721589933076,2
36,72381093,0,77855086,0,53.56066421,43.385922428517816,1
76,212480892,1,192465961,1,86.62740142,77.90302999204138,3
3,40993,0,38519,0,38.77926325,21.40247694339569,1
30,27542182,0,32365485,0,52.85326094,40.401171776716865,1
64,282007304,2,273334257,2,59.34089827,58.596263077203794,2
2,0,0,0,0,54.05229002,28.887270324886778,1
77,399831177,3,381074358,3,48.77734806,58.79917567917238,2
47,157420027,1,127371243,1,53.0858277,47.93258677058851,2
73,348707713,3,292446926,2,51.74061846,58.572156247560095,2
67,365717451,3,340864571,3,55.95415112,58.173644660900976,2
82,434775824,4,403561472,3,66.06521725,69.93913117097937,3
3,46486,0,41218,0,39.78436011,21.923534232936692,1
4,42092,0,39246,0,36.05902461,20.425196292759573,1
2,0,0,0,0,53.34211198,28.519104695379482,1
77,415930048,3,386985852,3,57.5250182,63.33911217943475,3
53,103801465,0,127086028,1,49.09698766,48.449844267495735,2
81,254441227,2,229867293,2,69.19047589,71.33619285778524,3
73,198642237,1,179314885,1,75.16867247,70.94783729152523,3
98,313527284,2,277173961,2,87.39631131,88.01104730159459,3
76,75973024,0,78906018,0,55.4841407,61.701196261236944,3
53,187657410,1,157596461,1,58.94094237,53.57921399089944,2
8,33620791,0,31601773,0,42.08686252,25.29658111220337,1
2,195629,0,157396,0,54.05571432,28.889125677378853,1
81,457846008,4,439664346,4,52.02774545,62.24234944865555,3
55,152800663,1,183940351,1,36.52563137,42.822494060149374,1
95,358109804,3,321961921,2,71.64621429,78.567460694772,3
71,42450212,0,38872977,0,53.27072062,58.66251847215348,2
78,416600583,3,397803807,3,58.89232586,64.48343027183076,3
71,193882714,1,175811668,1,81.82332298,73.52996533271455,3
49,144749473,1,125036307,1,64.97914367,54.96064818242974,2
39,471021462,4,443989762,4,53.52073466,44.83742805222083,1
78,213674623,1,193273528,1,61.37540443,65.82123644848247,3
76,215901991,2,194968523,1,79.72433387,74.61579577649115,3
3,37290,0,36935,0,36.27467466,20.104064094864853,1
76,216895848,2,196494754,1,58.13903053,63.136198995587655,3
72,42788176,0,39395856,0,84.88785953,75.48637950953524,3
4,41666,0,39239,0,41.824882,23.41429244213457,1
1,5132,0,2279,0,22.97899838,12.345542850530876,1
37,424186296,3,403908716,3,40.93525571,37.427375162137075,1
12,7125371,0,7709980,0,62.77331548,37.740987679076675,1
71,197568496,1,179314885,1,87.63694586,76.46319755240893,3
3,46204,0,40985,0,39.72883467,21.894748998196103,1
63,198212769,1,183956512,1,68.49741449,62.87097840047119,3
74,390762827,3,379874006,3,57.48209139,62.01069062978695,3
81,445211344,4,417732514,3,55.88562064,64.23452840072376,3
75,197412422,1,178326924,1,81.76521373,74.94285955492532,3
78,47006824,0,42873741,0,73.99227147,72.28141536611253,3
45,76400685,0,114090751,1,59.74451185,50.49703680965673,2
1,0,0,0,0,53.82265472,28.625358656685915,1
40,98489124,0,91147484,0,66.23758488,51.69849091366289,2
81,219043332,2,197568496,1,67.72435877,70.41359114927819,3
2,42624,0,34354,0,54.00870809,28.86469435631257,1
4,42486,0,39440,0,35.99333898,20.39114413294897,1
78,434651570,4,402891019,3,67.77096085,69.09152766069727,3
76,216413961,2,190325613,1,70.35733038,69.46884255528731,3
33,164309943,1,186720502,1,55.42622762,43.09970466701415,1
3,5414,0,2639,0,22.79012043,13.113478976063181,1
2,0,0,0,0,54.05675198,28.88958346359244,1
75,214584667,1,184960633,1,75.30138985,71.99998749866695,3
74,201863463,1,181462368,1,60.63845463,63.559268041325026,3
72,195421012,1,177167401,1,62.34634773,63.86642829997699,3
4,5054,0,2279,0,26.64022308,15.542349022958241,1
2,5270,0,2441,0,22.77620097,12.67333647178699,1
1,4946,0,2225,0,26.4868042,14.164035434309739,1
57,104088106,0,102773868,0,58.49043951,55.045896000846504,2
95,78637252,0,71311989,0,88.07463303,87.11112319096448,3
72,468383429,4,444027466,4,43.12264315,53.732891592060085,2
5,5306,0,2585,0,22.78356711,13.975934403921505,1
71,193273528,1,175019917,1,69.69758286,67.09631062552981,3
32,195179632,1,206906940,1,68.80902753,49.61621056737475,2
28,17710029,0,22572301,0,45.02061757,35.470326597504936,1
3,5450,0,2675,0,22.71046454,13.072184332118011,1
12,5108,0,2229,0,26.64906244,19.01034263270562,1
76,44899951,0,37151900,0,76.44998143,72.84376617150964,3
82,428496779,3,420357743,3,57.64673728,65.5771686460866,3
46,11349742,0,19266708,0,60.04906356,51.051742843592,2
56,241677660,2,211046008,1,49.82730216,50.17771656308585,2
30,367183697,3,340623060,3,62.04076573,45.31103356328793,2
61,272549702,2,276164577,2,50.91556018,52.92812561022533,2
77,220036494,2,198946845,1,54.10199418,61.620408510687405,3
2,0,0,0,0,53.85119051,28.783017695936497,1
20,9764928,0,12295450,0,72.95646816,46.485108158365776,2
96,79264722,0,60657406,0,92.91762391,89.79273824422916,3
2,0,0,0,0,53.39358017,28.688652192180953,1
1,22966,0,18553,0,53.42097453,28.54700971195619,1
84,491325620,4,473324322,4,63.02005571,69.2548993562645,3
3,41377,0,38939,0,38.7444646,21.38443704792418,1
73,199715979,1,179314885,1,83.08335979,74.9039679657309,3
62,409114133,3,380096590,3,36.07142004,45.720283803370954,2
71,193356720,1,176113199,1,85.32160357,75.34346569849882,3
64,297444929,2,284325677,2,64.40682013,61.22851048771427,3
76,214748365,2,194347270,1,71.81379721,70.22440455504965,3
82,421390321,3,396695317,3,53.53531454,63.43884920933358,3
76,46377295,0,42303824,0,70.74437949,70.00861354804259,3
77,214748365,2,194347270,1,89.54282548,79.84829221138187,3
48,129357124,1,141058686,1,52.71538715,48.17004266056598,2
3,41595,0,39168,0,38.67273366,21.347250887140362,1
76,214127282,1,193299271,1,69.60917379,69.19801248195847,3
29,61751982,0,55141711,0,62.70935708,45.09073485486656,2
38,98456315,0,92735367,0,67.64273925,51.56143431109473,2
44,196334837,1,193696567,1,57.03092813,48.70273332050963,2
45,141276683,1,123367910,1,43.40951614,42.04579182133014,1
44,76056027,0,89108930,0,55.8994385,48.065136480538015,2
59,58310248,0,60289680,0,62.09491955,57.760345502595044,2
64,399604928,3,372860736,3,54.65654238,56.217104601896715,2
2,0,0,0,0,53.4433881,28.571607567016933,1
10,9710,0,9471,0,22.81039001,16.154474275830378,1
97,378110881,3,338892066,3,75.77715933,81.44036497242554,3
72,194572900,1,176327853,1,88.43055218,77.24124527886244,3
1,0,0,0,0,53.62477197,28.522773638396153,1
61,344017578,3,302752872,2,56.94568413,56.07662471373004,2
67,218923164,2,220648131,2,52.12807733,56.12954556416756,2
1,21155,0,16867,0,53.85285078,28.641021324213384,1
1,4811,0,3855,0,53.86748186,28.648599602796185,1
1,0,0,0,0,53.77077146,28.728339611622683,1
3,41867,0,39239,0,38.57336699,21.29573797802686,1
76,214748365,2,194347270,1,77.74758172,73.44342214094854,3
29,143505715,1,148649662,1,53.31671803,40.2611319964969,1
72,44018407,0,40050467,0,66.44004059,65.83230263755163,3
48,65140793,0,58665602,0,48.10702948,45.74786365212372,2
82,340632810,3,263154908,2,57.68041832,65.53938439022693,3
1,5045,0,3967,0,53.40468319,28.395690976923248,1
43,423145068,3,393260562,3,44.48990001,41.865098679139685,1
3,46371,0,46251,0,41.95503404,23.048841219693852,1
21,253875520,2,245044415,2,41.7127135,30.82896129361337,1
3,41984,0,39101,0,39.79233586,21.927667456921387,1
73,196494754,1,178241143,1,76.75194199,71.47783000640231,3
75,215822107,2,195421012,1,92.29647754,80.4104554420665,3
74,364327234,3,359831436,3,55.82608192,61.14163561418107,3
71,193808025,1,176383474,1,63.66708796,64.11764446027904,3
97,372588413,3,332859965,3,79.52530969,83.67089997914637,3
53,140481687,1,143058074,1,53.56645552,50.778891030063576,2
28,31323304,0,30235841,0,50.78149646,38.461687596763625,1
81,257698038,2,231928234,2,77.96808557,76.01770888332646,3
77,214748365,2,194347270,1,80.32835877,75.19694022189792,3
3,41831,0,39303,0,38.61400775,21.316806688068198,1
79,425116702,3,402514455,3,56.60694337,63.73459710754563,3
69,351852623,3,342540977,3,61.87998072,62.10869960747116,3
45,156915366,1,134349472,1,38.79562116,39.65993915709504,1
63,264776289,2,257564263,2,56.65337544,56.76260571502706,2
54,234485496,2,237659530,2,52.59417608,50.75050914551162,2
3,40573,0,38217,0,38.70616068,21.364579446265477,1
31,167853755,1,177877021,1,42.72578611,35.648626208412956,1
76,217969590,2,197568496,1,69.9020029,69.40360636712903,3
2,45002,0,38399,0,54.0241693,28.8727110993204,1
2,193507,0,154886,0,54.10074899,28.912471194197447,1
79,401780363,3,383860614,3,56.07327936,63.448404716067564,3
28,19327353,0,15032386,0,55.04232636,40.80727353749438,1
65,304885394,2,292249819,2,51.38836465,54.91597798692172,2
79,424183588,3,396242223,3,51.08965505,60.872751630786844,3
73,196494754,1,178241143,1,74.64060467,70.3832849912959,3
71,193273528,1,176093659,1,54.52255988,59.376813130336046,2
2,5090,0,2315,0,22.87297679,12.723506259199146,1
56,46560102,0,39733772,0,46.02215836,48.12195160444056,2
2,22426,0,17592,0,53.96346588,28.85421960290916,1
76,47111154,0,43049367,0,71.12426871,70.05869331170852,3
72,41810998,0,38516823,0,79.95448801,72.63837318268216,3
79,447498992,4,423551179,3,46.04283435,58.267868133037155,2
2,0,0,0,0,55.83396112,29.810912038880712,1
66,280792085,2,279169901,2,60.02625393,59.818431179188615,2
27,30701645,0,33947922,0,48.6087905,36.903084302679794,1
3,42124,0,39450,0,36.31816027,20.126609281380297,1
66,237092145,2,246809519,2,50.35207601,54.785928787568224,2
79,435562513,4,414905862,3,59.21933159,65.09406023680452,3
